OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,GEOID_Data,Census_Tra,County,County_ID,Region,ind_id,ind_defini,reportyear,race_eth_c,race_eth_n,geotype,geotypeval,F8,Tract_Num,geoname,county_nam,county_fip,region_nam,region_cod,strata_one,strata_o_1,strata_two,strata_t_1,numerator,denominato,estimate,ll_95ci,ul_95ci,se,rse,CA_decile,CA_RR,version,PCT_overcr,ObjectID,Shape_Leng,Shape__Area,Shape__Length
57,06,075,015500,06075015500,155,14000US06075015500,06075015500,San Francisco,06075,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06075015500,1,6075015500,155,San Francisco,06075,Bay Area,01,NA,NA,NA,NA,166,2247,7.4,0.277922795769,14.5220772042,3.6337128593,49.104227828,NA,0.925,Mon Nov 06 12:46:42 2017,7.38762794838,6230,0.0403628657973,499302.79296875,4626.85812151749
58,06,075,015600,06075015600,156,14000US06075015600,06075015600,San Francisco,06075,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06075015600,1,6075015600,156,San Francisco,06075,Bay Area,01,NA,NA,NA,NA,0,1229,0,0,5.39206532718,2.75105373835,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,6231,0.0241278009472,471301.18359375,3089.5348648428
59,06,075,016700,06075016700,167,14000US06075016700,06075016700,San Francisco,06075,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06075016700,1,6075016700,167,San Francisco,06075,Bay Area,01,NA,NA,NA,NA,0,2293,0,0,2.86453470506,1.4614972985,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,6243,0.0364105249314,786631.19921875,4422.98930602184
60,06,001,433000,06001433000,4330,14000US06001433000,06001433000,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433000,1,6001433000,4330,Alameda,06001,Bay Area,01,NA,NA,NA,NA,98,1272,7.7,2.42370625435,12.9762937456,2.69198660492,34.960864999,NA,0.9625,Mon Nov 06 12:46:42 2017,7.70440251572,194,0.0592200571373,2118642.265625,7389.61667049737
61,06,001,433200,06001433200,4332,14000US06001433200,06001433200,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433200,1,6001433200,4332,Alameda,06001,Bay Area,01,NA,NA,NA,NA,233,2576,9,3.18606908655,14.8139309134,2.96629128237,32.958792026,NA,1.125,Mon Nov 06 12:46:42 2017,9.0450310559,198,0.0988872098117,5080340.10546875,12121.1624287094
62,06,001,433300,06001433300,4333,14000US06001433300,06001433300,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433300,1,6001433300,4333,Alameda,06001,Bay Area,01,NA,NA,NA,NA,22,2050,1.1,0,3.84301450324,1.39949719553,127.22701778,NA,0.1375,Mon Nov 06 12:46:42 2017,1.07317073171,199,0.0805160843441,3928971.0234375,9799.94900793331
63,06,001,433400,06001433400,4334,14000US06001433400,06001433400,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433400,1,6001433400,4334,Alameda,06001,Bay Area,01,NA,NA,NA,NA,155,2206,7.1,1.3486720883,12.8513279117,2.93435097535,41.328886977,NA,0.8875,Mon Nov 06 12:46:42 2017,7.0262919311,200,0.129500982161,12257910.0429688,16012.0275869904
64,06,001,433500,06001433500,4335,14000US06001433500,06001433500,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433500,1,6001433500,4335,Alameda,06001,Bay Area,01,NA,NA,NA,NA,117,1277,9.1,3.54581895179,14.6541810482,2.83376584093,31.140283966,NA,1.1375,Mon Nov 06 12:46:42 2017,9.16209866875,201,0.0525649204595,1975000.16015625,6651.86037231183
65,06,001,433102,06001433102,4331.02,14000US06001433102,06001433102,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433102,1,6001433102,4331.02,Alameda,06001,Bay Area,01,NA,NA,NA,NA,66,1243,5.3,0.967825949315,9.63217405069,2.210292883,41.703639302,NA,0.6625,Mon Nov 06 12:46:42 2017,5.30973451327,195,0.0587795657539,2294135.48046875,7382.21104786427
66,06,077,002701,06077002701,27.01,14000US06077002701,06077002701,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077002701,1,6077002701,27.01,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,247,1769,14,7.84909845147,20.1509015485,3.13821507578,22.41582197,NA,1.75,Mon Nov 06 12:46:42 2017,13.9626907858,6405,0.11173568162,6667852.62109375,14079.9236004234
67,06,077,002702,06077002702,27.02,14000US06077002702,06077002702,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077002702,1,6077002702,27.02,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,269,1108,24.3,13.4286797331,35.1713202669,5.54659197292,22.82548137,NA,3.0375,Mon Nov 06 12:46:42 2017,24.2779783394,6406,0.0751855941986,4118892.87890625,9139.08931746705
68,06,077,003106,06077003106,31.06,14000US06077003106,06077003106,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003106,1,6077003106,31.06,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,53,1715,3.1,0,8.29084753619,2.6483916001,85.4319871,NA,0.3875,Mon Nov 06 12:46:42 2017,3.09037900875,6408,0.0602440738164,3091247.87109375,7257.44082892981
69,06,001,440307,06001440307,4403.07,14000US06001440307,06001440307,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001440307,1,6001440307,4403.07,Alameda,06001,Bay Area,01,NA,NA,NA,NA,112,1503,7.4,1.83943263135,12.9605673687,2.83702416768,38.338164428,NA,0.925,Mon Nov 06 12:46:42 2017,7.45176314039,256,0.064932220553,2243014.19140625,7826.66991516993
70,06,001,433800,06001433800,4338,14000US06001433800,06001433800,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433800,1,6001433800,4338,Alameda,06001,Bay Area,01,NA,NA,NA,NA,318,2496,12.7,5.19267145435,20.2073285456,3.83026966615,30.15960367,NA,1.5875,Mon Nov 06 12:46:42 2017,12.7403846154,204,0.0650912406313,2561178.58203125,8158.29968563401
71,06,001,440308,06001440308,4403.08,14000US06001440308,06001440308,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001440308,1,6001440308,4403.08,Alameda,06001,Bay Area,01,NA,NA,NA,NA,50,1981,2.5,0.368599034213,4.63140096579,1.08744947234,43.497978894,NA,0.3125,Mon Nov 06 12:46:42 2017,2.523977789,257,0.0685177257767,2932599.31640625,8752.75385441747
72,06,001,441200,06001441200,4412,14000US06001441200,06001441200,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001441200,1,6001441200,4412,Alameda,06001,Bay Area,01,NA,NA,NA,NA,53,2421,2.2,0,4.6793287545,1.26496365025,57.498347739,NA,0.275,Mon Nov 06 12:46:42 2017,2.18917802561,265,0.0905672006497,5188435.44140625,10878.9005875261
73,06,001,441301,06001441301,4413.01,14000US06001441301,06001441301,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001441301,1,6001441301,4413.01,Alameda,06001,Bay Area,01,NA,NA,NA,NA,56,1129,5,0,10.0690836325,2.58626715941,51.725343188,NA,0.625,Mon Nov 06 12:46:42 2017,4.96014171833,266,0.087746032511,5251764.98046875,10649.5104896969
74,06,001,441302,06001441302,4413.02,14000US06001441302,06001441302,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001441302,1,6001441302,4413.02,Alameda,06001,Bay Area,01,NA,NA,NA,NA,43,1746,2.5,0,5.9798833384,1.77545068286,71.018027314,NA,0.3125,Mon Nov 06 12:46:42 2017,2.4627720504,267,0.0639648497468,3180523.640625,7788.71244802229
75,06,077,003108,06077003108,31.08,14000US06077003108,06077003108,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003108,1,6077003108,31.08,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,115,1843,6.2,1.64732554139,10.7526744586,2.32279309113,37.464404696,NA,0.775,Mon Nov 06 12:46:42 2017,6.23982637005,6409,0.0573722779774,2570710.09375,7060.10181516669
76,06,077,003111,06077003111,31.11,14000US06077003111,06077003111,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003111,1,6077003111,31.11,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,33,1769,1.9,0,3.94991580832,1.04587541241,55.046074337,NA,0.2375,Mon Nov 06 12:46:42 2017,1.86546071227,6412,0.0688179698666,3461333.984375,8490.91323997615
77,06,077,003112,06077003112,31.12,14000US06077003112,06077003112,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003112,1,6077003112,31.12,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,33,1375,2.4,0,5.17900686052,1.41786064312,59.077526797,NA,0.3,Mon Nov 06 12:46:42 2017,2.4,6413,0.0576168421021,2877065.3828125,7188.06758652981
78,06,077,003113,06077003113,31.13,14000US06077003113,06077003113,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003113,1,6077003113,31.13,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,197,2080,9.5,3.33526582183,15.6647341782,3.14527253988,33.108131999,NA,1.1875,Mon Nov 06 12:46:42 2017,9.47115384615,6414,0.0850687440374,3335692.69140625,10034.4418696428
79,06,077,003203,06077003203,32.03,14000US06077003203,06077003203,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003203,1,6077003203,32.03,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,0,1386,0,0,4.71805716128,2.40717202106,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,6416,0.0709960809775,3157136.65234375,8382.4679371466
80,06,001,440331,06001440331,4403.31,14000US06001440331,06001440331,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001440331,1,6001440331,4403.31,Alameda,06001,Bay Area,01,NA,NA,NA,NA,138,818,16.9,7.31906223314,26.4809377669,4.88823355452,28.924458903,NA,2.1125,Mon Nov 06 12:46:42 2017,16.8704156479,258,0.0675059023098,2963803.03515625,8433.15974752958
81,06,001,433900,06001433900,4339,14000US06001433900,06001433900,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433900,1,6001433900,4339,Alameda,06001,Bay Area,01,NA,NA,NA,NA,297,2021,14.7,6.36297941843,23.0370205816,4.25358192937,28.935931492,NA,1.8375,Mon Nov 06 12:46:42 2017,14.6956952004,205,0.0380381324592,1306574.49609375,4696.08356630448
82,06,077,003205,06077003205,32.05,14000US06077003205,06077003205,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003205,1,6077003205,32.05,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,70,1291,5.4,0,10.8025864403,2.75642165319,51.044845429,NA,0.675,Mon Nov 06 12:46:42 2017,5.42215336948,6417,0.0596505092809,2572678.63671875,7080.70737714593
83,06,077,003208,06077003208,32.08,14000US06077003208,06077003208,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003208,1,6077003208,32.08,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,217,3661,5.9,1.68744896314,10.1125510369,2.14926073309,36.428148018,NA,0.7375,Mon Nov 06 12:46:42 2017,5.92734225621,6418,0.109887228328,8651743.0546875,13787.5697111205
84,06,001,434000,06001434000,4340,14000US06001434000,06001434000,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001434000,1,6001434000,4340,Alameda,06001,Bay Area,01,NA,NA,NA,NA,154,1675,9.2,2.95632289048,15.4436771095,3.18554954567,34.62553854,NA,1.15,Mon Nov 06 12:46:42 2017,9.19402985075,206,0.0573331670404,1933763.16796875,7020.61031094319
85,06,001,435500,06001435500,4355,14000US06001435500,06001435500,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001435500,1,6001435500,4355,Alameda,06001,Bay Area,01,NA,NA,NA,NA,115,1310,8.8,2.91327078882,14.6867292112,3.00343327101,34.129923534,NA,1.1,Mon Nov 06 12:46:42 2017,8.7786259542,213,0.0508545580668,1618983.2265625,6164.98728799153
86,06,001,435800,06001435800,4358,14000US06001435800,06001435800,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001435800,1,6001435800,4358,Alameda,06001,Bay Area,01,NA,NA,NA,NA,142,1604,8.9,3.39073047477,14.4092695252,2.81085179859,31.582604479,NA,1.1125,Mon Nov 06 12:46:42 2017,8.85286783042,217,0.059324190585,2084055.171875,7298.84780374754
87,06,077,003209,06077003209,32.09,14000US06077003209,06077003209,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003209,1,6077003209,32.09,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,24,1323,1.8,0,4.66453470506,1.4614972985,81.194294361,NA,0.225,Mon Nov 06 12:46:42 2017,1.81405895692,6419,0.0483575250082,2082527.77734375,6247.61519183646
88,06,077,003210,06077003210,32.10,14000US06077003210,06077003210,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003210,1,6077003210,32.1,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,12,1044,1.1,0,6.27304011652,2.6393061819,239.93692563,NA,0.1375,Mon Nov 06 12:46:42 2017,1.14942528736,6420,0.0709548528551,2021215.24609375,8315.56194492955
89,06,077,003213,06077003213,32.13,14000US06077003213,06077003213,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003213,1,6077003213,32.13,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,153,1383,11.1,2.24361861862,19.9563813814,4.51856192928,40.707765129,NA,1.3875,Mon Nov 06 12:46:42 2017,11.0629067245,6421,0.0633922812322,1873194.41015625,7461.91962827006
90,06,077,003214,06077003214,32.14,14000US06077003214,06077003214,San Joaquin,06077,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06077003214,1,6077003214,32.14,San Joaquin,06077,San Joaquin Valley,10,NA,NA,NA,NA,0,947,0,0,6.90858370044,3.52478760227,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,6422,0.0546470783085,1732437.6171875,6357.18169934594
91,06,001,435900,06001435900,4359,14000US06001435900,06001435900,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001435900,1,6001435900,4359,Alameda,06001,Bay Area,01,NA,NA,NA,NA,82,1662,4.9,0,10.1017756484,2.65396716753,54.162595256,NA,0.6125,Mon Nov 06 12:46:42 2017,4.93381468111,218,0.0952140529271,3882740.921875,11579.2042107158
92,06,001,436000,06001436000,4360,14000US06001436000,06001436000,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001436000,1,6001436000,4360,Alameda,06001,Bay Area,01,NA,NA,NA,NA,51,1378,3.7,0.0295165070555,7.37048349294,1.87269565967,50.613396207,NA,0.4625,Mon Nov 06 12:46:42 2017,3.70101596517,219,0.0587099392578,2103080.52734375,7301.05485719098
93,06,001,436100,06001436100,4361,14000US06001436100,06001436100,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001436100,1,6001436100,4361,Alameda,06001,Bay Area,01,NA,NA,NA,NA,35,1800,1.9,0,4.24696185915,1.19742951998,63.022606314,NA,0.2375,Mon Nov 06 12:46:42 2017,1.94444444444,220,0.0628273261774,2011763.33203125,7707.02351575589
94,06,001,436200,06001436200,4362,14000US06001436200,06001436200,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001436200,1,6001436200,4362,Alameda,06001,Bay Area,01,NA,NA,NA,NA,147,1162,12.6,4.23408151348,20.9659184865,4.26832575843,33.875601257,NA,1.575,Mon Nov 06 12:46:42 2017,12.6506024096,221,0.0383493711568,1030396.17578125,4525.74315149354
95,06,001,436300,06001436300,4363,14000US06001436300,06001436300,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001436300,1,6001436300,4363,Alameda,06001,Bay Area,01,NA,NA,NA,NA,261,2049,12.8,6.38363342129,19.2163665787,3.27365641771,25.575440763,NA,1.6,Mon Nov 06 12:46:42 2017,12.737920937,222,0.0603375046784,2927334.4375,7528.41072378754
