Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,DAC category,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char.,Pop. Char. Score,Pop. Char. Pctl
06037237720,3707,Los Angeles,90044,Los Angeles,-118.2861511,33.9692863,49.52,87.38,85-90%,CalEnviroScreen 4.0 Top 25%,0.044,35.16,12.03324822,80.22,0.476,88.91,787.94,92.53,86.98,94.69,0,0,4730.583333,91.89,3142.418794,96.45,0.1,2.07,1,6.97,0.01,1.8,0,0,0.4,14.43,50.01,6.11,70.39,76.3,82.88,6.02,75.56,16.56,74.12,41.9,91.33,17.2,81.7,72,98.05,3.5,23.75,44.6,99.49,78.19,8.11,90.56
06037132300,7912,Los Angeles,91335,Los Angeles,-118.5273253,34.1974433,49.42,87.29,85-90%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,13.91010057,97.73,0.095,35.63,726.64,83.13,64.68,72.44,0,0,623.5709991,55.84,1045.696294,60.86,6,46.08,13,54.52,0.275,46.35,4,43.78,0.7,24.83,55.57,6.78,83.43,77.64,83.74,4.73,44.77,20.66,89.29,24.5,72.25,22.7,89.93,44.4,75.3,2.5,10.66,30.3,91.04,70.22,7.28,80.36
06037191410,4646,Los Angeles,90029,Los Angeles,-118.2881169,34.0887621,49.33,87.2,85-90%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.08445864,83.35,0.195,61.05,787.94,92.53,87.11,94.81,0,0,1550.125997,73.96,902.2727865,51.69,2.5,28.44,7.5,39.45,0.455,66.09,0,0,0.5,22.08,53.27,6.5,78.74,70,78.61,4.47,37.88,18.14,81.21,28.5,78.23,28.4,94.87,53.3,85.44,6.5,62.4,25.2,80.75,73.12,7.58,84.14
06037191203,2383,Los Angeles,90029,Los Angeles,-118.2939076,34.0931674,49.27,87.14,85-90%,CalEnviroScreen 4.0 Top 25%,0.049,57.77,12.01277774,79.07,0.346,80.8,787.94,92.53,73.92,83.5,0,0,1483.133342,72.98,1067.811022,62.16,9.1,58.49,0,0,1.075,86.13,0,0,0.2,9.67,54.35,6.64,81.02,37.29,36.94,6.13,77.8,11.6,43.08,25.8,74.65,32.2,96.62,55.3,87.5,15.4,97.14,35.9,96.77,71.57,7.42,82.22
06037201501,5367,Los Angeles,90032,Los Angeles,-118.1646555,34.0865636,49.23,87.09,85-90%,CalEnviroScreen 4.0 Top 25%,0.052,66.81,11.9405062,75.17,0.087,32.63,840.4,96.15,76.67,86.21,0,0,1548.247681,73.91,584.0486749,27.08,16.5,77.32,9.35,44.33,0.71,78.76,0,0,0,0,51.52,6.29,74.34,59.95,68.92,8.35,97.68,12.66,51.61,33.3,83.8,18,83.35,41.5,71.42,8.9,81.01,22.2,71.15,75.44,7.83,87.19
06037132900,3885,Los Angeles,91335,Los Angeles,-118.5281458,34.1831957,49.23,87.08,85-90%,CalEnviroScreen 4.0 Top 25%,0.061,84.58,13.67637814,96.71,0.093,34.92,726.64,83.13,47,47.31,1.89,47.38,656.6966756,56.89,915.5161098,52.74,9,58.17,0,0,0.275,46.35,10,82.97,14.5,95.69,60.85,7.43,91.95,59.9,68.84,5.49,64.18,14.44,63.05,12.8,50.24,14.5,76.07,25.5,45.36,7.1,68.4,22.4,71.89,63.87,6.63,71.33
06037139302,5000,Los Angeles,91356,Los Angeles,-118.5383656,34.1767231,49.21,87.05,85-90%,CalEnviroScreen 4.0 Top 25%,0.06,82.48,13.04237213,93.89,0.524,90.82,726.64,83.13,47.54,48.08,0,0,650.1670024,56.71,4178.020831,99.03,18,79.69,0,0,0.335,54.64,4,43.78,7.9,85.15,63.73,7.78,94.88,48.22,53.85,5.26,59.19,11.29,40.42,9.1,38.47,15.7,78.71,42.5,72.74,7.7,73.41,30,90.54,60.96,6.32,67.02
06037132002,3354,Los Angeles,91406,Los Angeles,-118.507196,34.1948951,49.2,87.03,85-90%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,13.10021891,94.16,0.085,31.71,726.64,83.13,84.55,93.06,6.91,57.17,670.6769867,57.26,1026.313051,59.65,6,46.08,1,6.97,0.57,73.32,13,91.87,0,0,61.62,7.52,92.87,69.66,78.18,6.78,87.49,17.46,78.12,15.2,55.8,14.2,75.19,26.5,47.5,1.7,4.23,15.5,41.38,63.04,6.54,70.23
06037104620,3528,Los Angeles,91331,Los Angeles,-118.4224647,34.2579043,49.19,87,85-90%,CalEnviroScreen 4.0 Top 25%,0.067,97,11.40197774,59.23,0.194,60.96,726.64,83.13,94.65,99.33,0,0,741.456014,59.28,457.8546445,17.84,43.3,94.4,21,69.58,0.095,11.48,0,0,0.4,14.43,52.39,6.4,76.53,81.71,86.29,7.49,93.75,13.36,56.46,50.8,96.86,7.1,49.09,46.4,77.99,4.9,43.09,25,80.14,74.13,7.69,85.58
06037204200,3657,Los Angeles,90033,Los Angeles,-118.2050757,34.0436195,49.12,86.88,85-90%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.28627082,89.56,0.295,75.83,733.05,83.29,86.79,94.54,0,0,2199.243245,80.9,842.0443545,47.21,1.2,18.7,1.5,10.64,0.11,19.25,7,66.74,0,0,51.71,6.31,74.81,69.81,78.48,5.13,55.85,14.88,65.49,56.7,98.71,22.7,89.93,63.6,94.07,4.9,43.09,30.4,91.19,75,7.78,86.67
06037218120,4638,Los Angeles,90019,Los Angeles,-118.3206759,34.0435631,49.1,86.86,85-90%,CalEnviroScreen 4.0 Top 25%,0.046,46.99,12.05102217,81.19,0.146,50.21,787.94,92.53,94.19,99.23,0,0,1985.835368,79.08,790.0911059,43.51,11.5,64.67,17.5,64.22,0.58,73.61,0,0,0,0,54.56,6.66,81.46,68.9,77.69,5.85,72.08,12.59,51.26,41.8,91.27,36,97.85,59.2,91.13,2.2,7.77,28.3,87.49,71.06,7.37,81.49
06037125320,5106,Los Angeles,91601,Los Angeles,-118.3701944,34.1666765,49.07,86.84,85-90%,CalEnviroScreen 4.0 Top 25%,0.058,78.01,11.56009788,62.41,0.282,74.5,726.64,83.13,22.1,14.64,0,0,1089.150035,65.69,905.7203625,51.94,40,93.41,30,79.69,0.52,70.48,0,0,8,86.51,57.87,7.07,87.58,62.98,72.38,6.8,87.68,15.03,66.54,10.3,43.07,13.8,73.73,43,73.42,2.7,13.18,28.8,88.48,66.95,6.95,75.82
06037232300,6006,Los Angeles,90037,Los Angeles,-118.2981841,33.9974228,49.03,86.75,85-90%,CalEnviroScreen 4.0 Top 25%,0.045,39.99,11.96219866,76.37,0.079,29.46,787.94,92.53,96.24,99.74,0,0,3134.493368,85.35,924.4081531,53.28,11.85,65.08,0,0,0.135,23.72,0,0,0,0,45.65,5.57,58.36,88.18,89.06,7.49,93.75,16.55,74.08,41.8,91.27,18.6,84.54,55.2,87.39,6,57.25,43.8,99.43,84.8,8.8,96.51
06037221810,2892,Los Angeles,90007,Los Angeles,-118.2923015,34.0306568,49,86.72,85-90%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,12.10569353,84.94,0.62,93.47,787.94,92.53,65.6,73.7,0,0,2265.690348,81.33,1125.520357,65.34,0.2,2.59,0,0,0.245,41.81,0,0,0,0,47.65,5.82,63.98,48.36,54.06,6.47,83.17,15.22,67.81,38.5,88.76,22.1,89.23,66.9,95.99,16.2,97.85,39.1,98.28,81.18,8.42,93.7
06037231500,5396,Los Angeles,90062,Los Angeles,-118.3108266,34.0072777,48.99,86.7,85-90%,CalEnviroScreen 4.0 Top 25%,0.045,39.99,11.95605462,76.08,0.087,32.41,787.94,92.53,92.45,98.32,0,0,2742.373332,83.7,989.1586558,57.23,2.75,29.43,0,0,0.135,23.72,0,0,5,75.67,48.61,5.94,66.76,128.19,97.01,7.26,92.2,21.61,92.82,29.1,79.07,11.8,68.16,45,76.11,2.9,15.84,27.8,86.43,79.56,8.25,92.2
06037115404,2800,Los Angeles,91324,Los Angeles,-118.5416703,34.2255624,48.88,86.61,85-90%,CalEnviroScreen 4.0 Top 25%,0.064,91.05,12.62052222,91.87,0.097,36.34,726.64,83.13,70,79.13,0,0,561.7649994,53.83,1388.333084,75.08,8,53.43,10.75,48.96,0.675,77.46,3,33.16,0,0,56.74,6.93,85.8,54.95,62.87,8.26,97.45,14.86,65.39,21.2,66.82,15.2,77.86,27,48.58,3.6,25.23,27.3,85.5,68.02,7.06,77.38
06037220000,4711,Los Angeles,90016,Los Angeles,-118.3401928,34.0278406,48.77,86.47,85-90%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,11.9612643,76.3,0.221,65.7,787.94,92.53,78.68,88.2,0,0,2183.625386,80.81,923.4272424,53.16,5.6,44.18,18.75,66.45,0.47,67.04,0,0,1,35.72,55.83,6.82,84.02,95.03,91.29,6.24,79.46,16.16,72.25,21.1,66.63,5.6,40.9,47.7,79.31,1.8,4.89,31.8,92.94,68.97,7.15,78.82
06037119342,2911,Los Angeles,91402,Los Angeles,-118.4472671,34.2407688,48.67,86.35,85-90%,CalEnviroScreen 4.0 Top 25%,0.066,95.27,11.66547916,64.98,0.307,77.2,726.64,83.13,53.32,56.22,0,0,616.2043406,55.66,869.8192291,49.24,36,91.04,1,6.97,0.05,7.35,0,0,0,0,47.17,5.76,62.65,72.43,80.12,8.9,98.59,15.54,69.52,27,76.28,19,85.1,46.1,77.58,7.5,71.67,29.9,90.41,81.47,8.45,94
06037191301,2224,Los Angeles,90029,Los Angeles,-118.2865853,34.0923345,48.57,86.21,85-90%,CalEnviroScreen 4.0 Top 25%,0.049,57.77,12.03217459,80.11,0.185,59.34,787.94,92.53,70.87,80.16,0,0,1490.098653,73.16,903.172948,51.78,2.25,27.49,4,26.17,0.74,79.63,0,0,0,0,50.12,6.12,70.64,70,78.61,8.9,98.59,18.14,81.21,24.2,71.75,22.1,89.23,48.1,79.82,2.1,7.14,27.8,86.43,76.51,7.94,88.67
06037134903,6919,Los Angeles,91303,Los Angeles,-118.5916957,34.1924692,48.46,86.12,85-90%,CalEnviroScreen 4.0 Top 25%,0.06,82.48,11.93699275,74.92,0.197,61.47,726.64,83.13,37.14,33.32,15.14,63.41,531.2356567,52.7,1231.393749,69.91,3,31.24,20.5,68.92,0.395,60.23,4,43.78,0,0,57.06,6.97,86.32,86.35,88.25,4.12,29.46,18.41,82.35,12,48.29,17.2,81.7,34,60.21,6.8,65.63,25.4,81.32,67.06,6.96,76.03
06037197500,3914,Los Angeles,90026,Los Angeles,-118.2572428,34.0726632,48.4,86.04,85-90%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.37542981,90.38,0.526,90.86,787.94,92.53,73.93,83.52,0,0,1783.623047,76.78,2450.706272,92.15,8.55,54.27,15,59.6,0.335,54.64,7,66.74,0.7,24.83,65.94,8.05,96.49,55.72,63.7,4.67,43.08,14.06,60.59,20.8,66.1,14.2,75.19,19.7,33.54,6.3,60.57,20.6,65.18,57.95,6.01,62.36
06037134305,4183,Los Angeles,91304,Los Angeles,-118.6016952,34.217634,48.38,86.03,85-90%,CalEnviroScreen 4.0 Top 25%,0.06,82.48,11.50949454,61.02,0.251,70.13,726.64,83.13,65.01,72.89,0,0,493.5576553,51.29,1127.865463,65.43,0.75,9.8,6.75,36.81,0.42,63.07,0,0,0.5,22.08,49.31,6.02,68.69,69.12,77.83,5.37,61.41,15.55,69.59,47,94.72,32.5,96.71,74.9,98.72,5.1,45.78,30.1,90.67,77.47,8.04,89.55
06037190201,2632,Los Angeles,90028,Los Angeles,-118.329714,34.1033578,48.37,86.02,85-90%,CalEnviroScreen 4.0 Top 25%,0.051,63.29,11.97058361,76.94,0.493,89.62,787.94,92.53,58.6,63.83,0,0,1377.444011,71.14,1687.761441,81.75,0,0,16.5,62.38,0.36,57.46,0,0,0,0,52.91,6.46,77.91,47.74,53.29,11.59,99.91,11.13,38.87,10.1,42.29,27.7,94.37,52.6,84.91,12.1,92.4,28.4,87.69,72.18,7.49,82.97
06037212203,2914,Los Angeles,90005,Los Angeles,-118.2903562,34.0597622,48.33,85.94,85-90%,CalEnviroScreen 4.0 Top 25%,0.047,50.54,12.12928682,86.22,0.644,94.25,787.94,92.53,69.18,78,0,0,1846.290365,77.61,933.2470357,53.99,3.25,32.19,2.3,15.14,0.385,59.79,0,0,0.1,2.52,51.74,6.32,74.92,34.81,33.08,8.53,98.09,11.03,38.11,52.9,97.61,55.1,99.73,64.2,94.5,6.8,65.63,38.3,97.96,73.75,7.65,85.04
06037208301,2148,Los Angeles,90026,Los Angeles,-118.2658492,34.0619781,48.3,85.91,85-90%,CalEnviroScreen 4.0 Top 25%,0.048,51.9,12.33647073,89.98,0.263,72.25,787.94,92.53,82.36,91.37,0,0,1908.107972,78.26,1088.525375,63.31,12.65,70.32,11.5,50.87,0.195,32.03,7,66.74,1.75,43.94,62.56,7.64,93.73,35.25,33.96,5.38,61.71,7.06,7.89,55.7,98.47,51.6,99.53,68.8,96.93,5.2,46.99,33.5,95.01,60.95,6.32,66.96
06037197420,3564,Los Angeles,90026,Los Angeles,-118.2571856,34.0832,48.28,85.87,85-90%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,12.25375816,89.27,0.245,69.31,787.94,92.53,72.11,81.64,0,0,1681.932068,75.59,3145.776301,96.49,8.25,53.7,10,47.43,0.2,35.62,13,91.87,0,0,62.28,7.6,93.48,47.56,52.92,5.5,64.47,11.9,45.2,22.6,69.37,15.1,77.63,42.3,72.58,5.5,51.26,21.9,70.23,61.21,6.35,67.49
06037123420,4408,Los Angeles,91606,Los Angeles,-118.4146718,34.193033,48.21,85.75,85-90%,CalEnviroScreen 4.0 Top 25%,0.061,84.58,11.56904887,62.6,0.127,45.07,726.64,83.13,73.87,83.43,0,0,953.4429929,62.92,1129.298025,65.48,36.4,91.43,16,61.55,0.69,77.86,4,43.78,0.5,22.08,60.38,7.37,91.5,52.18,59.11,3.85,23.06,14.4,62.84,24.3,71.88,23.4,90.7,49.3,80.95,5.3,48.26,36.1,96.92,63.04,6.54,70.22
06037208801,3027,Los Angeles,90057,Los Angeles,-118.2770843,34.059675,48.15,85.69,85-90%,CalEnviroScreen 4.0 Top 25%,0.048,51.9,12.20870236,88.46,0.26,71.74,787.94,92.53,57.4,62.08,0,0,1895.203329,78.09,942.6264761,54.55,3.75,34.62,4,26.17,0.27,45.73,0,0,0,0,48.71,5.95,67.08,74.85,81.97,6.32,80.73,19.42,85.68,36.1,86.36,42.1,98.88,58.5,90.53,1.5,3.21,28.3,87.49,78.04,8.1,90.37
06037133000,4778,Los Angeles,91335,Los Angeles,-118.5571125,34.196082,48.14,85.67,85-90%,CalEnviroScreen 4.0 Top 25%,0.061,84.58,13.28667479,94.79,0.1,37.42,726.64,83.13,75.86,85.53,0,0,566.4353231,54,1158.430453,66.84,0.7,9.59,3,22.12,0.44,64.77,4,43.78,0,0,51.54,6.29,74.44,64.81,74.23,6,75.12,17.27,77.37,23.1,70.08,12.1,68.86,34.2,60.45,8.1,76.05,26.7,84.16,73.75,7.65,84.98
06037211202,2239,Los Angeles,90004,Los Angeles,-118.294113,34.0745209,48.06,85.59,85-90%,CalEnviroScreen 4.0 Top 25%,0.048,53.73,12.10279177,84.77,0.445,87.21,787.94,92.53,89.66,96.52,0,0,1663.55599,75.41,1008.237278,58.41,11.15,63.83,3.25,22.4,0.245,41.81,0,0,0.5,22.08,55.72,6.8,83.68,56.78,65.09,6.07,76.64,14.58,64.12,32,82.46,29.9,95.63,45.3,76.62,2.9,15.84,21.1,67.26,68.09,7.06,77.47
06037224420,2637,Los Angeles,90007,Los Angeles,-118.2769037,34.0316495,48.02,85.49,85-90%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,12.11034605,85.24,1.503,99.43,787.94,92.53,87.26,94.91,0,0,2339.069031,81.72,3366.191416,97.33,0.5,7.71,7.5,39.45,0.105,16.88,0,0,0,0,53.95,6.59,80.15,39.69,41.13,5.41,62.39,10.92,37.18,48.9,95.94,33.9,97.24,74.7,98.67,8.7,79.72,35.9,96.77,70.28,7.29,80.45
06037293201,6289,Los Angeles,90501,Los Angeles,-118.30513,33.8308864,47.97,85.43,85-90%,CalEnviroScreen 4.0 Top 25%,0.041,22.19,11.89552128,73.02,0.27,73.15,391.08,42.43,70.13,79.27,0,0,10206.77995,97.45,940.5121374,54.44,22.95,84.42,21,69.58,0.595,74.07,3,33.16,1.6,42.5,57.08,6.97,86.37,56.9,65.27,6.07,76.64,11.95,45.61,17.3,60.31,14.3,75.53,33,58.62,7.1,68.4,28.6,88.1,66.35,6.88,74.86
06037208620,4446,Los Angeles,90057,Los Angeles,-118.2779829,34.069709,47.86,85.3,85-90%,CalEnviroScreen 4.0 Top 25%,0.048,53.73,12.19449024,88.21,0.277,73.91,787.94,92.53,64.57,72.33,0,0,1763.723328,76.52,993.8994974,57.45,3.3,32.21,5.5,32.38,0.795,81.15,0,0,0,0,52.61,6.42,77.09,44.33,48.04,8.06,96.72,11.39,41.24,18.4,62.03,29.4,95.39,44.8,75.84,10.5,88.08,28.1,86.98,71.83,7.45,82.59
06037192700,3449,Los Angeles,90004,Los Angeles,-118.2881064,34.0800134,47.83,85.29,85-90%,CalEnviroScreen 4.0 Top 25%,0.048,55.38,12.16076534,87.36,0.749,96.07,787.94,92.53,66.21,74.35,0,0,1633.504679,74.98,2499.944951,92.56,14.8,74.51,25.5,75.41,0.88,83.08,0,0,1,35.72,65.68,8.02,96.34,49.08,55.46,4.02,27.12,12.62,51.35,20.6,65.79,25,92.37,51,83.04,3.1,18.31,31.1,92.19,57.49,5.96,61.66
06037102105,1905,Los Angeles,91505,Los Angeles,-118.3492638,34.2098714,47.82,85.27,85-90%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,11.56388147,62.51,0.601,92.99,776.14,87.14,72.71,82.08,0,0,1878.58667,77.91,2648.113091,93.74,40.7,93.65,47.6,89.44,0.845,82.41,6,58.69,0,0,70.37,8.59,98.58,31.7,28.24,5.6,66.83,7.37,9.53,20.2,65.2,NA,NA,40.8,70.34,5.8,55.02,41.9,99.15,53.65,5.57,55.48
06037127804,4352,Los Angeles,91405,Los Angeles,-118.4618228,34.1974926,47.76,85.2,85-90%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,11.89473641,72.98,0.134,47.02,726.64,83.13,62.09,68.57,0,0,785.4750161,60.12,1437.980494,76.53,4.6,41.1,0,0,0.195,32.03,0,0,0,0,46.29,5.65,60.4,109.64,94.82,6.08,76.82,20.84,89.82,17.3,60.31,16.4,80.19,41.2,70.84,8.5,78.33,29.1,89.09,81.45,8.45,93.96
06037294510,5082,Los Angeles,90744,Los Angeles,-118.271694,33.7865877,47.74,85.17,85-90%,CalEnviroScreen 4.0 Top 25%,0.04,20.85,11.74873865,67.98,0.382,83.67,391.08,42.43,83.97,92.6,0.91,42.24,10730.47673,97.77,420.0753008,15.5,1.85,23.12,16.2,61.65,0.2,35.62,0,0,0,0,46.61,5.69,61.23,76.33,83,4.78,46.29,21.61,92.82,52.5,97.46,24.7,92.04,59.2,91.13,8.9,81.01,23.9,76.87,80.87,8.39,93.37
06037122120,5011,Los Angeles,91352,Los Angeles,-118.3719094,34.2107757,47.67,85.1,85-90%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,11.49943551,60.75,0.14,48.59,726.64,83.13,75.3,85.02,0,0,1021.388662,64.08,489.5146704,20.16,37,92.29,7,37.61,0.54,71.69,0,0,4.4,71.36,55.73,6.8,83.7,62.85,72.23,4.76,45.87,13.16,55,38,88.31,10.1,62.24,42.3,72.58,7.6,72.53,30.4,91.19,67.53,7.01,76.64
06037208904,3978,Los Angeles,90057,Los Angeles,-118.2700929,34.0595681,47.6,85.02,85-90%,CalEnviroScreen 4.0 Top 25%,0.048,51.9,12.23163332,88.99,0.263,72.22,787.94,92.53,81.08,90.26,0,0,1909.310669,78.32,1057.477914,61.63,5.15,42.83,5.75,32.77,0.26,44.73,0,0,0.7,24.83,54.33,6.63,80.96,52.07,58.99,5.81,71.26,9.38,24.44,65.2,99.72,62,99.91,82.3,99.62,5.7,53.89,25.2,80.75,69.17,7.18,79.1
06037131010,6686,Los Angeles,91335,Los Angeles,-118.5382539,34.214735,47.53,84.98,80-85%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,13.17311521,94.47,0.215,64.74,726.64,83.13,59.69,65.36,0,0,567.8843181,54.1,1049.153023,61.11,1,17.08,5,30.88,0.455,66.09,3,33.16,0,0,52.45,6.4,76.65,72.56,80.27,4.64,42.2,19.4,85.57,26.3,75.32,27.7,94.37,42.8,73.2,4.4,36.44,29.3,89.38,71.54,7.42,82.19
06037222200,4016,Los Angeles,90018,Los Angeles,-118.3024156,34.0309167,47.34,84.85,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,12.05421442,81.38,0.596,92.87,787.94,92.53,80.96,90.12,0,0,2245.592326,81.17,1078.48013,62.86,0.1,2.07,0,0,0.145,24.71,0,0,0,0,47.28,5.77,62.96,62.18,71.61,6.37,81.7,14.72,64.69,37.7,88.03,22.2,89.29,56.5,88.62,9,81.69,24.8,79.57,79.05,8.2,91.58
06037104201,4569,Los Angeles,91340,Los Angeles,-118.4160998,34.2865005,47.25,84.73,80-85%,CalEnviroScreen 4.0 Top 25%,0.067,97,11.16285509,56.39,0.338,80.11,726.64,83.13,93.71,99.03,0,0,636.9950053,56.23,1319.63451,72.86,8.2,53.58,3.8,25.15,0.715,78.82,0,0,1.4,39.73,58.55,7.15,88.81,58.65,67.68,5.13,55.85,9.52,25.6,42.9,92.17,12.2,69.22,51.8,83.87,5.2,46.99,35.3,96.31,63.71,6.61,70.97
06037294520,3710,Los Angeles,90744,Los Angeles,-118.2658196,33.7868323,47.16,84.63,80-85%,CalEnviroScreen 4.0 Top 25%,0.04,20.85,11.72966207,67.21,0.187,59.7,391.08,42.43,87.12,94.83,1.22,44.1,11246.75,97.97,654.8687507,32.51,2.6,28.67,29.9,79.1,0.255,43.65,0,0,1.2,37.57,50.9,6.21,72.58,76.33,83,4.39,35.6,21.61,92.82,38.4,88.71,16.4,80.19,41.7,71.71,7.8,74.1,20.4,64.46,73.15,7.59,84.19
06037213310,3015,Los Angeles,90006,Los Angeles,-118.2978915,34.0508743,47.15,84.62,80-85%,CalEnviroScreen 4.0 Top 25%,0.047,48.45,12.1093104,85.14,0.177,57.81,787.94,92.53,80.72,89.94,0,0,1942.287699,78.64,1214.28459,69.29,11.2,63.94,5,30.88,0.03,4.12,0,0,0.1,2.52,50.25,6.14,70.96,54.24,61.93,7.72,95.21,14.33,62.36,38.3,88.57,39.5,98.48,49.5,81.14,3.7,26.86,24.9,79.91,74.08,7.68,85.45
06037232600,6833,Los Angeles,90037,Los Angeles,-118.2979984,33.9920924,47.14,84.61,80-85%,CalEnviroScreen 4.0 Top 25%,0.044,37.57,11.97005427,76.85,0.119,43.01,787.94,92.53,96.19,99.71,0,0,3303.803263,85.92,832.797894,46.54,9.5,59.63,0,0,0.495,68.38,0,0,1.5,42.31,51.53,6.29,74.39,79.44,84.68,4.9,49.62,15.29,68.32,39.2,89.4,12.4,69.79,49.7,81.36,5,44.35,45.9,99.58,72.22,7.49,82.99
06037121102,2479,Los Angeles,91352,Los Angeles,-118.3841883,34.2375326,46.99,84.43,80-85%,CalEnviroScreen 4.0 Top 25%,0.066,95.27,11.35398379,58.54,0.183,58.94,726.64,83.13,61.88,68.36,0,0,827.8660278,60.97,992.603908,57.41,81.3,98.75,22.95,71.99,4.405,97.42,7,66.74,63.4,99.98,69.21,8.45,98.1,57.99,66.79,3.97,25.9,11.88,45.08,30.7,80.92,2.3,18.11,44.7,75.72,4.3,35.02,35.8,96.73,53.61,5.56,55.42
06037201601,2323,Los Angeles,90032,Los Angeles,-118.1774624,34.0726971,46.96,84.37,80-85%,CalEnviroScreen 4.0 Top 25%,0.051,64.73,11.98109779,77.41,0.107,39.46,488.79,59.71,71.12,80.4,0,0,1810.66864,77.12,671.9479911,33.9,12.7,70.42,16.3,61.91,1.335,89.21,0,0,0.5,22.08,52.3,6.39,76.34,63.37,72.71,10.24,99.65,13.34,56.12,27.1,76.42,17.8,82.84,35.4,62.35,16.4,97.97,8.5,8.5,70.89,7.35,81.19
06037195600,2948,Los Angeles,90026,Los Angeles,-118.2655482,34.0808254,46.87,84.27,80-85%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.22276714,88.79,0.204,62.9,787.94,92.53,64.7,72.51,0,0,1678.799052,75.56,3462.501109,97.65,5.6,44.18,9,43.85,0.46,66.6,7,66.74,0,0,60.33,7.37,91.39,55.72,63.7,4.5,38.71,14.06,60.59,22,68.25,14.9,77.14,39.5,68.48,4.7,40.6,28.2,87.25,61.34,6.36,67.76
06037119320,4906,Los Angeles,91402,Los Angeles,-118.4547256,34.2369427,46.87,84.25,80-85%,CalEnviroScreen 4.0 Top 25%,0.066,95.27,11.66547916,64.98,0.432,86.63,726.64,83.13,47.49,48.02,0,0,616.1233469,55.64,1015.254491,58.9,36.1,91.21,0,0,0.055,7.65,0,0,0,0,47.64,5.82,63.97,89.05,89.28,5.03,53.16,19.65,86.24,34.8,85.08,16.3,80.01,44.1,74.87,6.7,64.51,30.4,91.19,77.68,8.06,89.79
06037224410,3194,Los Angeles,90007,Los Angeles,-118.2799814,34.0351392,46.81,84.19,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,46.99,12.17492801,87.7,1.502,99.42,787.94,92.53,72.37,81.83,0,0,2255.255025,81.26,3712.548484,98.28,0.2,2.59,7.5,39.45,0.155,27.08,0,0,0,0,53.61,6.55,79.38,45.99,50.4,4.76,45.87,14.02,60.33,37.7,88.03,23.7,91.01,66.3,95.68,6.3,60.57,31.9,93.07,68.94,7.15,78.77
06037119900,5245,Los Angeles,91402,Los Angeles,-118.4412802,34.2278369,46.76,84.1,80-85%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,11.63126039,63.93,0.069,25.66,726.64,83.13,81.97,91.03,0,0,680.8123372,57.64,1245.499306,70.45,36.8,91.86,10,47.43,0.27,45.73,0,0,0,0,52.79,6.45,77.6,84.63,87.46,6.36,81.51,18.53,82.76,27.6,77.06,4.8,36.46,30.7,54.95,5.1,45.78,20.7,65.55,69.94,7.25,79.99
06037208401,4765,Los Angeles,90057,Los Angeles,-118.2691298,34.0637659,46.7,84.08,80-85%,CalEnviroScreen 4.0 Top 25%,0.048,53.73,12.33647073,89.98,0.329,79.3,787.94,92.53,65.19,73.17,0,0,1855.292644,77.69,1156.58967,66.71,6.65,47.39,13.75,55.64,0.31,51.73,7,66.74,0.7,24.83,60.85,7.43,91.94,41.87,44.52,4.22,31.67,10.62,35.09,46.5,94.53,47,99.26,70.4,97.47,6.4,61.53,21.2,67.72,60.6,6.29,66.38
